id,banco,red,ubicacion,barrio,comuna,anillo,distancia,radio_in,radio_out,cantidad_delitos,area_m2,area_km2,densidad_delitos_km2,densidad_anillo_1,densidad_relativa_a1
11772,BANCO DE LA NACION ARGENTINA,LINK,Av. Federico Lacroze 2668,Colegiales,Comuna 13,1,0-300 m,0,300,996,282289.36414897913,0.28228936414897915,3528.294461261947,3528.294461261947,1.0
11772,BANCO DE LA NACION ARGENTINA,LINK,Av. Federico Lacroze 2668,Colegiales,Comuna 13,2,300-600 m,300,600,4178,846868.092447653,0.8468680924476529,4933.471974277095,3528.294461261947,1.3982597054874397
11772,BANCO DE LA NACION ARGENTINA,LINK,Av. Federico Lacroze 2668,Colegiales,Comuna 13,3,600-900 m,600,900,4163,1411446.8207453075,1.4114468207453075,2949.4557916122894,3528.294461261947,0.8359437751001577
11772,BANCO DE LA NACION ARGENTINA,LINK,Av. Federico Lacroze 2668,Colegiales,Comuna 13,4,900-1200 m,900,1200,6173,1976025.5490442794,1.9760255490442793,3123.94746261536,3528.294461261947,0.8853987378077378
11770,CABAL COOP. LTDA.,LINK,Av. Federico Lacroze 3763,Chacarita,Comuna 15,1,0-300 m,0,300,1343,282289.36414897913,0.28228936414897915,4757.529579793971,4757.529579793971,1.0
11770,CABAL COOP. LTDA.,LINK,Av. Federico Lacroze 3763,Chacarita,Comuna 15,2,300-600 m,300,600,4369,846868.092447653,0.8468680924476529,5159.008869223702,4757.529579793971,1.0843881856530924
11770,CABAL COOP. LTDA.,LINK,Av. Federico Lacroze 3763,Chacarita,Comuna 15,3,600-900 m,600,900,4596,1411446.8207453075,1.4114468207453075,3256.2332015974252,4757.529579793971,0.684437825763017
11770,CABAL COOP. LTDA.,LINK,Av. Federico Lacroze 3763,Chacarita,Comuna 15,4,900-1200 m,900,1200,5240,1976025.5490442794,1.9760255490442793,2651.7875755879613,4757.529579793971,0.55738751196641
11769,BANCO DE LA PROVINCIA DE BUENOS AIRES,LINK,Av. Federico Lacroze 3960,Chacarita,Comuna 15,1,0-300 m,0,300,1847,282289.36414897913,0.28228936414897915,6542.931596336161,6542.931596336161,1.0
11769,BANCO DE LA PROVINCIA DE BUENOS AIRES,LINK,Av. Federico Lacroze 3960,Chacarita,Comuna 15,2,300-600 m,300,600,3263,846868.092447653,0.8468680924476529,3853.0203571245,6542.931596336161,0.5888828731270968
11769,BANCO DE LA PROVINCIA DE BUENOS AIRES,LINK,Av. Federico Lacroze 3960,Chacarita,Comuna 15,3,600-900 m,600,900,4469,1411446.8207453075,1.4114468207453075,3166.254607906635,6542.931596336161,0.4839198700594149
11769,BANCO DE LA PROVINCIA DE BUENOS AIRES,LINK,Av. Federico Lacroze 3960,Chacarita,Comuna 15,4,900-1200 m,900,1200,5427,1976025.5490442794,1.9760255490442793,2746.4219795259287,6542.931596336161,0.41975404130219546
10956,CABAL COOP. LTDA.,LINK,Av. Figueroa Alcorta 7597,Belgrano,Comuna 13,1,0-300 m,0,300,640,282289.36414897913,0.28228936414897915,2267.1771638630985,2267.1771638630985,1.0
10956,CABAL COOP. LTDA.,LINK,Av. Figueroa Alcorta 7597,Belgrano,Comuna 13,2,300-600 m,300,600,427,846868.092447653,0.8468680924476529,504.210754671211,2267.1771638630985,0.22239583333314544
10956,CABAL COOP. LTDA.,LINK,Av. Figueroa Alcorta 7597,Belgrano,Comuna 13,3,600-900 m,600,900,2129,1411446.8207453075,1.4114468207453075,1508.3813068322277,2267.1771638630985,0.6653124999998059
10956,CABAL COOP. LTDA.,LINK,Av. Figueroa Alcorta 7597,Belgrano,Comuna 13,4,900-1200 m,900,1200,3083,1976025.5490442794,1.9760255490442793,1560.2024991484132,2267.1771638630985,0.6881696428566465
11766,BANCO DE LA NACION ARGENTINA,LINK,Av. Forest 488,Chacarita,Comuna 15,1,0-300 m,0,300,2284,282289.36414897913,0.28228936414897915,8090.988503536433,8090.988503536433,1.0
11766,BANCO DE LA NACION ARGENTINA,LINK,Av. Forest 488,Chacarita,Comuna 15,2,300-600 m,300,600,3125,846868.092447653,0.8468680924476529,3690.0669984719775,8090.988503536433,0.4560712200813426
11766,BANCO DE LA NACION ARGENTINA,LINK,Av. Forest 488,Chacarita,Comuna 15,3,600-900 m,600,900,4124,1411446.8207453075,1.4114468207453075,2921.824569927716,8090.988503536433,0.3611208406303675
11766,BANCO DE LA NACION ARGENTINA,LINK,Av. Forest 488,Chacarita,Comuna 15,4,900-1200 m,900,1200,5106,1976025.5490442794,1.9760255490442793,2583.9746872046053,8090.988503536433,0.319364523392314
11655,BANCO DE LA PROVINCIA DE BUENOS AIRES,LINK,Av. Gaona 1142,Caballito,Comuna 6,1,0-300 m,0,300,1269,282289.36414897913,0.28228936414897915,4495.3872202223,4495.3872202223,1.0
11655,BANCO DE LA PROVINCIA DE BUENOS AIRES,LINK,Av. Gaona 1142,Caballito,Comuna 6,2,300-600 m,300,600,3323,846868.092447653,0.8468680924476529,3923.869643495162,4495.3872202223,0.872865773574256
11655,BANCO DE LA PROVINCIA DE BUENOS AIRES,LINK,Av. Gaona 1142,Caballito,Comuna 6,3,600-900 m,600,900,5147,1411446.8207453075,1.4114468207453075,3646.6127694999886,4495.3872202223,0.8111899133173363
11655,BANCO DE LA PROVINCIA DE BUENOS AIRES,LINK,Av. Gaona 1142,Caballito,Comuna 6,4,900-1200 m,900,1200,7236,1976025.5490442794,1.9760255490442793,3661.8959727012384,4495.3872202223,0.8145896656529079
11660,BANCO DE LA NACION ARGENTINA,LINK,Av. Gaona 1800,Caballito,Comuna 6,1,0-300 m,0,300,812,282289.36414897913,0.28228936414897915,2876.4810266513064,2876.4810266513064,1.0
11660,BANCO DE LA NACION ARGENTINA,LINK,Av. Gaona 1800,Caballito,Comuna 6,2,300-600 m,300,600,1839,846868.092447653,0.8468680924476529,2171.5306272607895,2876.4810266513064,0.7549261083737464
11660,BANCO DE LA NACION ARGENTINA,LINK,Av. Gaona 1800,Caballito,Comuna 6,3,600-900 m,600,900,4005,1411446.8207453075,1.4114468207453075,2837.5139191465814,2876.4810266513064,0.9864532019701555
11660,BANCO DE LA NACION ARGENTINA,LINK,Av. Gaona 1800,Caballito,Comuna 6,4,900-1200 m,900,1200,6928,1976025.5490442794,1.9760255490442793,3506.027542685763,2876.4810266513064,1.2188599577753347
11662,BANCO DE LA NACION ARGENTINA,LINK,Av. Gaona 2197,Caballito,Comuna 6,1,0-300 m,0,300,560,282289.36414897913,0.28228936414897915,1983.7800183802112,1983.7800183802112,1.0
11662,BANCO DE LA NACION ARGENTINA,LINK,Av. Gaona 2197,Caballito,Comuna 6,2,300-600 m,300,600,2274,846868.092447653,0.8468680924476529,2685.1879534480886,1983.7800183802112,1.353571428570285
11662,BANCO DE LA NACION ARGENTINA,LINK,Av. Gaona 2197,Caballito,Comuna 6,3,600-900 m,600,900,3729,1411446.8207453075,1.4114468207453075,2641.9698887634463,1983.7800183802112,1.3317857142853258
11662,BANCO DE LA NACION ARGENTINA,LINK,Av. Gaona 2197,Caballito,Comuna 6,4,900-1200 m,900,1200,7073,1976025.5490442794,1.9760255490442793,3579.407160712529,1983.7800183802112,1.804336734692576
11525,NUEVO BCO. INDUSTRIAL DE AZUL S.A.,LINK,Av. Gaona 3755,Villa Santa Rita,Comuna 11,1,0-300 m,0,300,814,282289.36414897913,0.28228936414897915,2883.5659552883785,2883.5659552883785,1.0
11525,NUEVO BCO. INDUSTRIAL DE AZUL S.A.,LINK,Av. Gaona 3755,Villa Santa Rita,Comuna 11,2,300-600 m,300,600,2858,846868.092447653,0.8468680924476529,3374.787674122532,2883.5659552883785,1.1703521703511814
11525,NUEVO BCO. INDUSTRIAL DE AZUL S.A.,LINK,Av. Gaona 3755,Villa Santa Rita,Comuna 11,3,600-900 m,600,900,5227,1411446.8207453075,1.4114468207453075,3703.29219859655,2883.5659552883785,1.2842751842748097
11525,NUEVO BCO. INDUSTRIAL DE AZUL S.A.,LINK,Av. Gaona 3755,Villa Santa Rita,Comuna 11,4,900-1200 m,900,1200,7953,1976025.5490442794,1.9760255490442793,4024.7455321853163,2883.5659552883785,1.395752895751889
11717,BANCO DE LA NACION ARGENTINA,LINK,Av. Gendarmería Nacional 717,Retiro,Comuna 1,1,0-300 m,0,300,1278,282289.36414897913,0.28228936414897915,4527.269399089125,4527.269399089125,1.0
11717,BANCO DE LA NACION ARGENTINA,LINK,Av. Gendarmería Nacional 717,Retiro,Comuna 1,2,300-600 m,300,600,4887,846868.092447653,0.8468680924476529,5770.674374890417,4527.269399089125,1.2746478873228668
11717,BANCO DE LA NACION ARGENTINA,LINK,Av. Gendarmería Nacional 717,Retiro,Comuna 1,3,600-900 m,600,900,1200,1411446.8207453075,1.4114468207453075,850.1914364484139,4527.269399089125,0.18779342722999218
11717,BANCO DE LA NACION ARGENTINA,LINK,Av. Gendarmería Nacional 717,Retiro,Comuna 1,4,900-1200 m,900,1200,2953,1976025.5490442794,1.9760255490442793,1494.4138760899332,4527.269399089125,0.33009166107733845
11007,BANCO DE LA CIUDAD DE BUENOS AIRES,LINK,Av. Gral. Las Heras 1601,Recoleta,Comuna 2,1,0-300 m,0,300,1485,282289.36414897913,0.28228936414897915,5260.559513026096,5260.559513026096,1.0
11007,BANCO DE LA CIUDAD DE BUENOS AIRES,LINK,Av. Gral. Las Heras 1601,Recoleta,Comuna 2,2,300-600 m,300,600,6193,846868.092447653,0.8468680924476529,7312.827174891827,5260.559513026096,1.3901234567889489
11007,BANCO DE LA CIUDAD DE BUENOS AIRES,LINK,Av. Gral. Las Heras 1601,Recoleta,Comuna 2,3,600-900 m,600,900,9037,1411446.8207453075,1.4114468207453075,6402.650009320264,5260.559513026096,1.217104377104022
11007,BANCO DE LA CIUDAD DE BUENOS AIRES,LINK,Av. Gral. Las Heras 1601,Recoleta,Comuna 2,4,900-1200 m,900,1200,13452,1976025.5490442794,1.9760255490442793,6807.604287559019,5260.559513026096,1.2940836940827607
11005,BANCO DE LA NACION ARGENTINA,LINK,"Av. Gral, Las Heras 2111",Recoleta,Comuna 2,1,0-300 m,0,300,2085,282289.36414897913,0.28228936414897915,7386.03810414775,7386.03810414775,1.0
11005,BANCO DE LA NACION ARGENTINA,LINK,"Av. Gral, Las Heras 2111",Recoleta,Comuna 2,2,300-600 m,300,600,4732,846868.092447653,0.8468680924476529,5587.647051766207,7386.03810414775,0.7565147881688253
11005,BANCO DE LA NACION ARGENTINA,LINK,"Av. Gral, Las Heras 2111",Recoleta,Comuna 2,3,600-900 m,600,900,7609,1411446.8207453075,1.4114468207453075,5390.922199946652,7386.03810414775,0.7298800959230486
11005,BANCO DE LA NACION ARGENTINA,LINK,"Av. Gral, Las Heras 2111",Recoleta,Comuna 2,4,900-1200 m,900,1200,11916,1976025.5490442794,1.9760255490442793,6030.286402806517,7386.03810414775,0.8164439876664203
11003,BANCO DE LA NACION ARGENTINA,LINK,Av. Gral. Las Heras 2111,Recoleta,Comuna 2,1,0-300 m,0,300,2039,282289.36414897913,0.28228936414897915,7223.084745495091,7223.084745495091,1.0
11003,BANCO DE LA NACION ARGENTINA,LINK,Av. Gral. Las Heras 2111,Recoleta,Comuna 2,2,300-600 m,300,600,4905,846868.092447653,0.8468680924476529,5791.9291608016165,7223.084745495091,0.8018636586555266
11003,BANCO DE LA NACION ARGENTINA,LINK,Av. Gral. Las Heras 2111,Recoleta,Comuna 2,3,600-900 m,600,900,7922,1411446.8207453075,1.4114468207453075,5612.680466286946,7223.084745495091,0.7770475723391553
11003,BANCO DE LA NACION ARGENTINA,LINK,Av. Gral. Las Heras 2111,Recoleta,Comuna 2,4,900-1200 m,900,1200,11747,1976025.5490442794,1.9760255490442793,5944.761192830493,7223.084745495091,0.8230224900155206
10996,NUEVO BCO. INDUSTRIAL DE AZUL S.A.,LINK,Av. Gral. Las Heras 2382,Recoleta,Comuna 2,1,0-300 m,0,300,1770,282289.36414897913,0.28228936414897915,6270.161843808882,6270.161843808882,1.0
10996,NUEVO BCO. INDUSTRIAL DE AZUL S.A.,LINK,Av. Gral. Las Heras 2382,Recoleta,Comuna 2,2,300-600 m,300,600,4154,846868.092447653,0.8468680924476529,4905.132259728831,6270.161843808882,0.7822975517884163
10996,NUEVO BCO. INDUSTRIAL DE AZUL S.A.,LINK,Av. Gral. Las Heras 2382,Recoleta,Comuna 2,3,600-900 m,600,900,6439,1411446.8207453075,1.4114468207453075,4561.985549409448,6270.161843808882,0.7275706214687144
10996,NUEVO BCO. INDUSTRIAL DE AZUL S.A.,LINK,Av. Gral. Las Heras 2382,Recoleta,Comuna 2,4,900-1200 m,900,1200,11326,1976025.5490442794,1.9760255490442793,5731.707267387262,6270.161843808882,0.9141242937846514
10993,BANCO DE LA CIUDAD DE BUENOS AIRES,LINK,"Av. Gral. Las Heras 2670, entre Austria y Tagle",Recoleta,Comuna 2,1,0-300 m,0,300,1553,282289.36414897913,0.28228936414897915,5501.44708668655,5501.44708668655,1.0
10993,BANCO DE LA CIUDAD DE BUENOS AIRES,LINK,"Av. Gral. Las Heras 2670, entre Austria y Tagle",Recoleta,Comuna 2,2,300-600 m,300,600,3125,846868.092447653,0.8468680924476529,3690.0669984719775,5501.44708668655,0.6707447950198239
10993,BANCO DE LA CIUDAD DE BUENOS AIRES,LINK,"Av. Gral. Las Heras 2670, entre Austria y Tagle",Recoleta,Comuna 2,3,600-900 m,600,900,5798,1411446.8207453075,1.4114468207453075,4107.841623773254,5501.44708668655,0.7466838377332013
10993,BANCO DE LA CIUDAD DE BUENOS AIRES,LINK,"Av. Gral. Las Heras 2670, entre Austria y Tagle",Recoleta,Comuna 2,4,900-1200 m,900,1200,8839,1976025.5490442794,1.9760255490442793,4473.120301645418,5501.44708668655,0.8130806733505311
11788,BANCO DE LA CIUDAD DE BUENOS AIRES,LINK,Av. Gral. Las Heras 3925,Palermo,Comuna 14,1,0-300 m,0,300,1386,282289.36414897913,0.28228936414897915,4909.855545491023,4909.855545491023,1.0
11788,BANCO DE LA CIUDAD DE BUENOS AIRES,LINK,Av. Gral. Las Heras 3925,Palermo,Comuna 14,2,300-600 m,300,600,4443,846868.092447653,0.8468680924476529,5246.389655747519,4909.855545491023,1.0685425685416658
11788,BANCO DE LA CIUDAD DE BUENOS AIRES,LINK,Av. Gral. Las Heras 3925,Palermo,Comuna 14,3,600-900 m,600,900,8345,1411446.8207453075,1.4114468207453075,5912.372947635012,4909.855545491023,1.2041847041843527
11788,BANCO DE LA CIUDAD DE BUENOS AIRES,LINK,Av. Gral. Las Heras 3925,Palermo,Comuna 14,4,900-1200 m,900,1200,11200,1976025.5490442794,1.9760255490442793,5667.942909653659,4909.855545491023,1.1544011544003219
11232,CABAL COOP. LTDA.,LINK,Av. Gral. Mosconi 2793,Villa Pueyrredon,Comuna 12,1,0-300 m,0,300,789,282289.36414897913,0.28228936414897915,2795.004347324976,2795.004347324976,1.0
11232,CABAL COOP. LTDA.,LINK,Av. Gral. Mosconi 2793,Villa Pueyrredon,Comuna 12,2,300-600 m,300,600,1765,846868.092447653,0.8468680924476529,2084.149840736973,2795.004347324976,0.7456696239959902
11232,CABAL COOP. LTDA.,LINK,Av. Gral. Mosconi 2793,Villa Pueyrredon,Comuna 12,3,600-900 m,600,900,2559,1411446.8207453075,1.4114468207453075,1813.0332382262427,2795.004347324976,0.6486692015207233
11232,CABAL COOP. LTDA.,LINK,Av. Gral. Mosconi 2793,Villa Pueyrredon,Comuna 12,4,900-1200 m,900,1200,3606,1976025.5490442794,1.9760255490442793,1824.8751903759903,2795.004347324976,0.652906029331414
11217,BANCO DE LA NACION ARGENTINA,LINK,Av. Gral. Mosconi 3581,Villa Devoto,Comuna 11,1,0-300 m,0,300,583,282289.36414897913,0.28228936414897915,2065.256697706541,2065.256697706541,1.0
11217,BANCO DE LA NACION ARGENTINA,LINK,Av. Gral. Mosconi 3581,Villa Devoto,Comuna 11,2,300-600 m,300,600,1779,846868.092447653,0.8468680924476529,2100.6813408901276,2065.256697706541,1.0171526586612334
11217,BANCO DE LA NACION ARGENTINA,LINK,Av. Gral. Mosconi 3581,Villa Devoto,Comuna 11,3,600-900 m,600,900,2338,1411446.8207453075,1.4114468207453075,1656.4563153469933,2065.256697706541,0.8020583190392172
11217,BANCO DE LA NACION ARGENTINA,LINK,Av. Gral. Mosconi 3581,Villa Devoto,Comuna 11,4,900-1200 m,900,1200,3172,1976025.5490442794,1.9760255490442793,1605.2424026269111,2065.256697706541,0.7772604753731224
11224,BANCO DE LA NACION ARGENTINA,LINK,Av. Gral. Mosconi 61,S/D,,1,0-300 m,0,300,770,282289.36414897913,0.28228936414897915,2727.6975252727902,2727.6975252727902,1.0
11224,BANCO DE LA NACION ARGENTINA,LINK,Av. Gral. Mosconi 61,S/D,,2,300-600 m,300,600,1849,846868.092447653,0.8468680924476529,2183.3388416558996,2727.6975252727902,0.8004329004322241
11224,BANCO DE LA NACION ARGENTINA,LINK,Av. Gral. Mosconi 61,S/D,,3,600-900 m,600,900,2764,1411446.8207453075,1.4114468207453075,1958.2742752861802,2727.6975252727902,0.7179220779218686
11224,BANCO DE LA NACION ARGENTINA,LINK,Av. Gral. Mosconi 61,S/D,,4,900-1200 m,900,1200,3362,1976025.5490442794,1.9760255490442793,1701.3950055585356,2727.6975252727902,0.6237476808900881
10977,BANCO DE LA NACION ARGENTINA,LINK,Av. Gral. Paz 12950,Mataderos,Comuna 9,1,0-300 m,0,300,513,282289.36414897913,0.28228936414897915,1817.284195409015,1817.284195409015,1.0
10977,BANCO DE LA NACION ARGENTINA,LINK,Av. Gral. Paz 12950,Mataderos,Comuna 9,2,300-600 m,300,600,1441,846868.092447653,0.8468680924476529,1701.5636943353984,1817.284195409015,0.9363222871986892
10977,BANCO DE LA NACION ARGENTINA,LINK,Av. Gral. Paz 12950,Mataderos,Comuna 9,3,600-900 m,600,900,1488,1411446.8207453075,1.4114468207453075,1054.2373811960333,1817.284195409015,0.5801169590641583
10977,BANCO DE LA NACION ARGENTINA,LINK,Av. Gral. Paz 12950,Mataderos,Comuna 9,4,900-1200 m,900,1200,2264,1976025.5490442794,1.9760255490442793,1145.7341738799894,1817.284195409015,0.6304650515172283
11225,BANCO DE LA NACION ARGENTINA,LINK,Av. Gral. Paz 1499,Saavedra,Comuna 12,1,0-300 m,0,300,278,282289.36414897913,0.28228936414897915,984.8050805530335,984.8050805530335,1.0
11225,BANCO DE LA NACION ARGENTINA,LINK,Av. Gral. Paz 1499,Saavedra,Comuna 12,2,300-600 m,300,600,808,846868.092447653,0.8468680924476529,954.1037231249146,984.8050805530335,0.9688249400471431
11225,BANCO DE LA NACION ARGENTINA,LINK,Av. Gral. Paz 1499,Saavedra,Comuna 12,3,600-900 m,600,900,1695,1411446.8207453075,1.4114468207453075,1200.8954039833848,984.8050805530335,1.219424460431299
11225,BANCO DE LA NACION ARGENTINA,LINK,Av. Gral. Paz 1499,Saavedra,Comuna 12,4,900-1200 m,900,1200,2157,1976025.5490442794,1.9760255490442793,1091.5850764395484,984.8050805530335,1.108427543678543
10963,BANCO DE LA NACION ARGENTINA,LINK,Av. Independencia 3599,Almagro,Comuna 5,1,0-300 m,0,300,1417,282289.36414897913,0.28228936414897915,5019.671939365641,5019.671939365641,1.0
10963,BANCO DE LA NACION ARGENTINA,LINK,Av. Independencia 3599,Almagro,Comuna 5,2,300-600 m,300,600,3779,846868.092447653,0.8468680924476529,4462.324219912193,5019.671939365641,0.8889673018105876
10963,BANCO DE LA NACION ARGENTINA,LINK,Av. Independencia 3599,Almagro,Comuna 5,3,600-900 m,600,900,7260,1411446.8207453075,1.4114468207453075,5143.658190512904,5019.671939365641,1.0247000705713314
10963,BANCO DE LA NACION ARGENTINA,LINK,Av. Independencia 3599,Almagro,Comuna 5,4,900-1200 m,900,1200,10375,1976025.5490442794,1.9760255490442793,5250.43818639792,5019.671939365641,1.0459723762468511
11382,BANCO DE LA CIUDAD DE BUENOS AIRES,LINK,Av. Independencia s/n esquina Lima piso -,S/D,,1,0-300 m,0,300,2470,282289.36414897913,0.28228936414897915,8749.886866784145,8749.886866784145,1.0
11382,BANCO DE LA CIUDAD DE BUENOS AIRES,LINK,Av. Independencia s/n esquina Lima piso -,S/D,,2,300-600 m,300,600,4946,846868.092447653,0.8468680924476529,5840.342839821568,8749.886866784145,0.667476383265293
11382,BANCO DE LA CIUDAD DE BUENOS AIRES,LINK,Av. Independencia s/n esquina Lima piso -,S/D,,3,600-900 m,600,900,10957,1411446.8207453075,1.4114468207453075,7762.956307637726,8749.886866784145,0.8872064777325348
11382,BANCO DE LA CIUDAD DE BUENOS AIRES,LINK,Av. Independencia s/n esquina Lima piso -,S/D,,4,900-1200 m,900,1200,19095,1976025.5490442794,1.9760255490442793,9663.336594628268,8749.886866784145,1.104395604394808
11089,BANCO DE LA CIUDAD DE BUENOS AIRES,LINK,Av. Int. Fco. Rabanal 3220 esquina Pergamino,Villa Soldati,Comuna 8,1,0-300 m,0,300,679,282289.36414897913,0.28228936414897915,2405.333272286006,2405.333272286006,1.0
11089,BANCO DE LA CIUDAD DE BUENOS AIRES,LINK,Av. Int. Fco. Rabanal 3220 esquina Pergamino,Villa Soldati,Comuna 8,2,300-600 m,300,600,2098,846868.092447653,0.8468680924476529,2477.363380094147,2405.333272286006,1.029945999017294
11089,BANCO DE LA CIUDAD DE BUENOS AIRES,LINK,Av. Int. Fco. Rabanal 3220 esquina Pergamino,Villa Soldati,Comuna 8,3,600-900 m,600,900,2734,1411446.8207453075,1.4114468207453075,1937.0194893749697,2405.333272286006,0.8053019145800302
11089,BANCO DE LA CIUDAD DE BUENOS AIRES,LINK,Av. Int. Fco. Rabanal 3220 esquina Pergamino,Villa Soldati,Comuna 8,4,900-1200 m,900,1200,2642,1976025.5490442794,1.9760255490442793,1337.0272470808004,2405.333272286006,0.5558594571845349
11656,BANCO DE LA CIUDAD DE BUENOS AIRES,LINK,Av. José M. Moreno 362,Caballito,Comuna 6,1,0-300 m,0,300,1374,282289.36414897913,0.28228936414897915,4867.34597366859,4867.34597366859,1.0
11656,BANCO DE LA CIUDAD DE BUENOS AIRES,LINK,Av. José M. Moreno 362,Caballito,Comuna 6,2,300-600 m,300,600,4861,846868.092447653,0.8468680924476529,5739.97301746313,4867.34597366859,1.1792819019883292
11656,BANCO DE LA CIUDAD DE BUENOS AIRES,LINK,Av. José M. Moreno 362,Caballito,Comuna 6,3,600-900 m,600,900,8230,1411446.8207453075,1.4114468207453075,5830.896268308706,4867.34597366859,1.1979621542936825
11656,BANCO DE LA CIUDAD DE BUENOS AIRES,LINK,Av. José M. Moreno 362,Caballito,Comuna 6,4,900-1200 m,900,1200,9603,1976025.5490442794,1.9760255490442793,4859.754978696793,4867.34597366859,0.9984404242038961
10978,BANCO DE LA CIUDAD DE BUENOS AIRES,LINK,Av. Juan B. Alberdi 5759,Mataderos,Comuna 9,1,0-300 m,0,300,950,282289.36414897913,0.28228936414897915,3365.3411026092867,3365.3411026092867,1.0
10978,BANCO DE LA CIUDAD DE BUENOS AIRES,LINK,Av. Juan B. Alberdi 5759,Mataderos,Comuna 9,2,300-600 m,300,600,2150,846868.092447653,0.8468680924476529,2538.766094948721,3365.3411026092867,0.7543859649116434
10978,BANCO DE LA CIUDAD DE BUENOS AIRES,LINK,Av. Juan B. Alberdi 5759,Mataderos,Comuna 9,3,600-900 m,600,900,3387,1411446.8207453075,1.4114468207453075,2399.6653293756485,3365.3411026092867,0.7130526315787394
10978,BANCO DE LA CIUDAD DE BUENOS AIRES,LINK,Av. Juan B. Alberdi 5759,Mataderos,Comuna 9,4,900-1200 m,900,1200,4323,1976025.5490442794,1.9760255490442793,2187.724749860068,3365.3411026092867,0.650075187969456
10976,CABAL COOP. LTDA.,LINK,Av. Juan B. Alberdi 5984,Mataderos,Comuna 9,1,0-300 m,0,300,976,282289.36414897913,0.28228936414897915,3457.445174891225,3457.445174891225,1.0
10976,CABAL COOP. LTDA.,LINK,Av. Juan B. Alberdi 5984,Mataderos,Comuna 9,2,300-600 m,300,600,2154,846868.092447653,0.8468680924476529,2543.4893807067647,3457.445174891225,0.7356557377042965
10976,CABAL COOP. LTDA.,LINK,Av. Juan B. Alberdi 5984,Mataderos,Comuna 9,3,600-900 m,600,900,3448,1411446.8207453075,1.4114468207453075,2442.883394061776,3457.445174891225,0.7065573770489743
10976,CABAL COOP. LTDA.,LINK,Av. Juan B. Alberdi 5984,Mataderos,Comuna 9,4,900-1200 m,900,1200,4218,1976025.5490442794,1.9760255490442793,2134.5877850820652,3457.445174891225,0.6173887587817561
10979,BANCO DE LA PROVINCIA DE BUENOS AIRES,LINK,Av. Juan B. Alberdi 6299,Mataderos,Comuna 9,1,0-300 m,0,300,1213,282289.36414897913,0.28228936414897915,4297.009218384279,4297.009218384279,1.0
10979,BANCO DE LA PROVINCIA DE BUENOS AIRES,LINK,Av. Juan B. Alberdi 6299,Mataderos,Comuna 9,2,300-600 m,300,600,2185,846868.092447653,0.8468680924476529,2580.094845331607,4297.009218384279,0.6004396812306002
10979,BANCO DE LA PROVINCIA DE BUENOS AIRES,LINK,Av. Juan B. Alberdi 6299,Mataderos,Comuna 9,3,600-900 m,600,900,3149,1411446.8207453075,1.4114468207453075,2231.0440278133797,4297.009218384279,0.5192085737838552
10979,BANCO DE LA PROVINCIA DE BUENOS AIRES,LINK,Av. Juan B. Alberdi 6299,Mataderos,Comuna 9,4,900-1200 m,900,1200,4124,1976025.5490442794,1.9760255490442793,2087.017549947472,4297.009218384279,0.485690731362269
10973,BANCO DE LA NACION ARGENTINA,LINK,Av. Juan B. Alberdi 6502,Mataderos,Comuna 9,1,0-300 m,0,300,1206,282289.36414897913,0.28228936414897915,4272.211968154526,4272.211968154526,1.0
10973,BANCO DE LA NACION ARGENTINA,LINK,Av. Juan B. Alberdi 6502,Mataderos,Comuna 9,2,300-600 m,300,600,2099,846868.092447653,0.8468680924476529,2478.544201533658,4272.211968154526,0.5801547816468288
10973,BANCO DE LA NACION ARGENTINA,LINK,Av. Juan B. Alberdi 6502,Mataderos,Comuna 9,3,600-900 m,600,900,2995,1411446.8207453075,1.4114468207453075,2121.9361268025,4272.211968154526,0.49668325041444883
10973,BANCO DE LA NACION ARGENTINA,LINK,Av. Juan B. Alberdi 6502,Mataderos,Comuna 9,4,900-1200 m,900,1200,4161,1976025.5490442794,1.9760255490442793,2105.742004202578,4272.211968154526,0.4928926794594881
10975,BANCO DE LA CIUDAD DE BUENOS AIRES,LINK,Av. Juan B. Alberdi 6601,Mataderos,Comuna 9,1,0-300 m,0,300,1148,282289.36414897913,0.28228936414897915,4066.749037679433,4066.749037679433,1.0
10975,BANCO DE LA CIUDAD DE BUENOS AIRES,LINK,Av. Juan B. Alberdi 6601,Mataderos,Comuna 9,2,300-600 m,300,600,2016,846868.092447653,0.8468680924476529,2380.5360220542425,4066.749037679433,0.5853658536580421
10975,BANCO DE LA CIUDAD DE BUENOS AIRES,LINK,Av. Juan B. Alberdi 6601,Mataderos,Comuna 9,3,600-900 m,600,900,3183,1411446.8207453075,1.4114468207453075,2255.132785179418,4066.749037679433,0.5545296167245769
10975,BANCO DE LA CIUDAD DE BUENOS AIRES,LINK,Av. Juan B. Alberdi 6601,Mataderos,Comuna 9,4,900-1200 m,900,1200,4185,1976025.5490442794,1.9760255490442793,2117.8875961518356,4066.749037679433,0.5207814833246617
11422,CABAL COOP. LTDA.,LINK,Av. Juan B. Justo 9200,Liniers,Comuna 9,1,0-300 m,0,300,1004,282289.36414897913,0.28228936414897915,3556.634175810236,3556.634175810236,1.0
11422,CABAL COOP. LTDA.,LINK,Av. Juan B. Justo 9200,Liniers,Comuna 9,2,300-600 m,300,600,1082,846868.092447653,0.8468680924476529,1277.6487975509376,3556.634175810236,0.35922974767565935
